"x1","x2","w1","w2"
41.4373416174203,11.5758873783908,1.50942011922598,5.13806251250207
21.3492638082244,5.18940388825374,0.548754796385765,2.14510040171444
21.9556302484125,11.6617138238256,1.61240014573559,7.27802028506994
28.8470286061056,20.5830461403528,0.761803178116679,2.56901826895773
20.5101635097526,10.1244516194712,1.55947097344324,4.46329052001238
23.2665776531212,828.649810743854,1.63538395008072,0.0516432821750641
32.2623343090527,39.9937214285732,1.2299855533056,1.51809853315353
41.968088503927,22.2040104251799,0.58567285630852,1.35027818568051
45.5432331259362,1.72952687012707,0.139037437271327,6.21253142692149
34.1582582704723,45.7777079218574,1.72965157963336,1.88395149447024
30.2263936935924,2.89102239865362,0.752977438271046,7.3499649669975
33.8542139390483,115.452779192917,1.7343910811469,1.18118672817945
30.9361463272944,2.44207494533303,0.219771909061819,2.25831490010023
27.2455951850861,7.07324968826904,0.766779728233814,4.92236194014549
27.9901379835792,2.30141703144698,1.17837750399485,7.08912537805736
20.6050252867863,18.6820637213552,1.24173489259556,0.977263797074556
23.9008381939493,5.06927626206364,1.03075340902433,4.70228848047554
27.3478006268851,0.714859234086848,0.0677645821124315,5.48603038676083
24.9054490122944,0.156963793331105,0.05203329725191,6.10053529962897
28.6694234400056,6.65586571371882,1.45451339613646,4.41016985476017
37.7404928021133,8.56304027545039,1.59086510725319,4.63019675202668
46.587956387084,160.612366404551,1.76227617822587,1.05079988576472
35.2360130753368,8.41352796705747,1.27571656787768,4.7732561044395
38.5412448667921,235.859249005645,1.64126551663503,0.583374025300145
27.2060101456009,12.1758522971293,1.6980643235147,4.94648977555335
